image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
324158,6544,oles,0.07733154296875,8807,aml,0.07293701171875,17889,rôle,0.0679931640625,4302,abe,0.065673828125,19784,engl,0.064453125
60835,19784,engl,0.0689697265625,32017,,0.0679931640625,32042,,0.0677490234375,32030,,0.0677490234375,32027,,0.0677490234375
80153,4330,TE,0.06817626953125,22238,Laravel,0.06793212890625,20342,ardon,0.06634521484375,19784,engl,0.0653076171875,32042,,0.064697265625
427034,32062,,0.076416015625,32027,,0.07635498046875,32008,,0.07635498046875,32022,,0.0762939453125,32006,,0.07623291015625
395801,9973,conven,0.0675048828125,193,�,0.066650390625,20366,сезо,0.06640625,17408,гом,0.06396484375,1845,ateg,0.06365966796875
289343,17408,гом,0.076171875,1263,ова,0.0718994140625,191,�,0.06549072265625,2918,hi,0.064697265625,6544,oles,0.0633544921875
67213,31876,頭,0.0760498046875,30922,♥,0.074951171875,21307,inho,0.069091796875,391,ist,0.06817626953125,26968,roe,0.06610107421875
463522,2583,лю,0.07208251953125,32027,,0.070556640625,32014,,0.070556640625,32023,,0.07049560546875,32017,,0.07049560546875
64868,5475,iles,0.0838623046875,17572,wort,0.076171875,1980,ptions,0.07354736328125,545,ure,0.068115234375,9743,thur,0.06695556640625
355240,1263,ова,0.0692138671875,26791,hens,0.067626953125,26968,roe,0.0660400390625,5794,ously,0.06591796875,20342,ardon,0.06488037109375
