image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
569059,32029,,0.08831787109375,32063,,0.08807373046875,32048,,0.08807373046875,32015,,0.0880126953125,32008,,0.0880126953125
177489,32029,,0.09075927734375,32063,,0.090576171875,32008,,0.090576171875,32059,,0.090576171875,32015,,0.09051513671875
236426,193,�,0.0704345703125,134,�,0.06719970703125,30655,্,0.067138671875,32029,,0.0670166015625,32048,,0.06683349609375
115245,32029,,0.09442138671875,32063,,0.09429931640625,32048,,0.09423828125,32015,,0.09423828125,32041,,0.0941162109375
215072,32029,,0.08282470703125,32048,,0.08258056640625,32059,,0.08251953125,32020,,0.08245849609375,32015,,0.08245849609375
237984,32029,,0.088623046875,32048,,0.0885009765625,32059,,0.08843994140625,32063,,0.08843994140625,32008,,0.08837890625
415194,32029,,0.0894775390625,32063,,0.08929443359375,32048,,0.0892333984375,32015,,0.0892333984375,32008,,0.08917236328125
322352,32029,,0.092529296875,32059,,0.09234619140625,32048,,0.09228515625,32020,,0.09228515625,32015,,0.09228515625
168593,32029,,0.087890625,32063,,0.0877685546875,32048,,0.08770751953125,32020,,0.08770751953125,32015,,0.08770751953125
276285,32029,,0.10394287109375,32048,,0.10382080078125,32041,,0.103759765625,32059,,0.10369873046875,32008,,0.1036376953125
472678,32029,,0.0965576171875,32015,,0.09637451171875,32063,,0.0963134765625,32059,,0.0963134765625,32048,,0.0963134765625
374982,32029,,0.1029052734375,32015,,0.10284423828125,32063,,0.102783203125,32059,,0.102783203125,32041,,0.102783203125
256916,32029,,0.09222412109375,32048,,0.09185791015625,32015,,0.09185791015625,32063,,0.09185791015625,32020,,0.09185791015625
520659,32029,,0.092041015625,32048,,0.09197998046875,32059,,0.091796875,32063,,0.091796875,32015,,0.09173583984375
448076,32029,,0.081787109375,32048,,0.08160400390625,32063,,0.08154296875,32059,,0.08148193359375,32015,,0.08148193359375
438774,32029,,0.0946044921875,32063,,0.094482421875,32015,,0.094482421875,32059,,0.0943603515625,32048,,0.0943603515625
147415,32029,,0.09283447265625,32048,,0.092529296875,32059,,0.09246826171875,32015,,0.09246826171875,32008,,0.09246826171875
180101,32029,,0.0928955078125,32048,,0.0927734375,32015,,0.0927734375,32059,,0.0926513671875,32008,,0.0926513671875
257084,32029,,0.09228515625,32059,,0.09222412109375,32063,,0.0921630859375,32048,,0.0921630859375,32015,,0.0921630859375
468501,32029,,0.08453369140625,32063,,0.08428955078125,32059,,0.084228515625,32048,,0.084228515625,32015,,0.084228515625
206579,32029,,0.093017578125,32063,,0.0928955078125,32041,,0.0928955078125,32059,,0.0928955078125,32002,,0.09283447265625
99810,32029,,0.09405517578125,32048,,0.09393310546875,32015,,0.0938720703125,32008,,0.09381103515625,32063,,0.09375
11813,32029,,0.09124755859375,32048,,0.09100341796875,32015,,0.09100341796875,32063,,0.0909423828125,32059,,0.0909423828125
78420,32048,,0.09991455078125,32029,,0.09991455078125,32059,,0.099853515625,32063,,0.099853515625,32002,,0.09979248046875
513688,32029,,0.09918212890625,32063,,0.09906005859375,32048,,0.09906005859375,32041,,0.0989990234375,32015,,0.09893798828125
255536,32029,,0.09674072265625,32048,,0.09661865234375,32063,,0.0965576171875,32059,,0.0965576171875,32015,,0.0965576171875
471991,32029,,0.0924072265625,32048,,0.09228515625,32019,,0.09222412109375,32059,,0.0921630859375,32015,,0.09210205078125
37777,32029,,0.0897216796875,32063,,0.08966064453125,32048,,0.089599609375,32015,,0.08953857421875,32059,,0.0894775390625
556000,32029,,0.09429931640625,32063,,0.09423828125,32048,,0.0941162109375,32015,,0.0941162109375,32008,,0.09405517578125
417608,32029,,0.089599609375,32048,,0.0894775390625,32059,,0.08935546875,32020,,0.08929443359375,32015,,0.0892333984375
