image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
441586,32029,,0.082275390625,32059,,0.08203125,32048,,0.08203125,32020,,0.08197021484375,32015,,0.08197021484375
185472,32029,,0.09539794921875,32048,,0.09527587890625,32063,,0.09521484375,32059,,0.09521484375,32015,,0.09521484375
426166,32029,,0.08966064453125,32048,,0.08941650390625,32059,,0.08935546875,32063,,0.08935546875,32008,,0.08929443359375
132375,32029,,0.08673095703125,32063,,0.0865478515625,32048,,0.0865478515625,32059,,0.0865478515625,32015,,0.08648681640625
289343,32029,,0.09368896484375,32059,,0.09356689453125,32048,,0.09356689453125,32015,,0.09344482421875,32002,,0.0933837890625
259640,32029,,0.09051513671875,32059,,0.09033203125,32048,,0.09033203125,32063,,0.09027099609375,32015,,0.09027099609375
350003,32029,,0.08050537109375,32048,,0.08026123046875,32063,,0.08013916015625,32059,,0.080078125,32015,,0.080078125
157756,32029,,0.08673095703125,32059,,0.0865478515625,32048,,0.0865478515625,32063,,0.08648681640625,32015,,0.08642578125
388903,32029,,0.08367919921875,32059,,0.0833740234375,32015,,0.0833740234375,32048,,0.0833740234375,32008,,0.083251953125
190753,32029,,0.0941162109375,32048,,0.093994140625,32059,,0.09393310546875,32063,,0.0938720703125,32015,,0.09375
