image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
441586,14789,ATCH,0.07037353515625,1,<s>,0.0701904296875,4330,TE,0.066650390625,17011,ARD,0.06451416015625,20613,voet,0.0625
185472,31030,科,0.06939697265625,5408,England,0.06787109375,30495,定,0.0653076171875,21474,kap,0.06427001953125,202,�,0.06396484375
426166,29899,-,0.0694580078125,4330,TE,0.06817626953125,141,�,0.0654296875,12336,PUT,0.06475830078125,30006,ł,0.0645751953125
132375,30034,ß,0.06658935546875,1,<s>,0.06640625,12700,meta,0.0654296875,26968,roe,0.06353759765625,19593,affen,0.061981201171875
289343,17408,гом,0.076171875,1263,ова,0.0718994140625,191,�,0.06549072265625,2918,hi,0.064697265625,6544,oles,0.0633544921875
259640,17408,гом,0.06732177734375,30047,ř,0.06683349609375,26330,xp,0.065185546875,1263,ова,0.0650634765625,344,se,0.06500244140625
350003,193,�,0.07696533203125,31766,∷,0.068359375,31596,题,0.06719970703125,17016,rai,0.0660400390625,30058,î,0.0655517578125
157756,193,�,0.0772705078125,30910,发,0.0701904296875,30787,よ,0.06744384765625,13938,lapse,0.064453125,17464,oslav,0.0640869140625
388903,705,we,0.0709228515625,1485,aus,0.06500244140625,25299,<>,0.06396484375,19861,conscious,0.06268310546875,15283,exceptions,0.062042236328125
190753,4330,TE,0.0726318359375,23739,Verl,0.06878662109375,10394,(@,0.06878662109375,14632,TL,0.063232421875,17572,wort,0.062744140625
