image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
525247,649,put,0.0826416015625,32027,,0.0748291015625,32051,,0.07464599609375,32019,,0.07464599609375,32008,,0.07464599609375
469067,24574,aders,0.07415771484375,28387,olk,0.06915283203125,30034,ß,0.06903076171875,85,R,0.06903076171875,3660,ae,0.068359375
411665,273,an,0.069091796875,29786,Adel,0.0682373046875,1,<s>,0.06439208984375,1263,ова,0.06280517578125,8977,dict,0.06103515625
115885,29296,agua,0.0699462890625,1263,ова,0.068603515625,20138,iras,0.0670166015625,193,�,0.06634521484375,27714,Durant,0.066162109375
117908,273,an,0.0828857421875,1263,ова,0.07501220703125,6544,oles,0.074951171875,30058,î,0.06829833984375,5332,German,0.0673828125
1675,32027,,0.076171875,32051,,0.0760498046875,32062,,0.07598876953125,32019,,0.07598876953125,32008,,0.075927734375
519764,6272,env,0.07275390625,3660,ae,0.07159423828125,85,R,0.06854248046875,1263,ова,0.06658935546875,4330,TE,0.06549072265625
401991,6038,rain,0.073486328125,1144,ins,0.068115234375,24574,aders,0.0662841796875,28387,olk,0.06610107421875,85,R,0.06561279296875
572388,4330,TE,0.072509765625,17728,guard,0.0692138671875,2899,ров,0.0692138671875,24840,bio,0.06854248046875,22238,Laravel,0.0682373046875
177015,30254,്,0.07147216796875,31376,求,0.070068359375,28752,atia,0.0693359375,26968,roe,0.06689453125,5475,iles,0.06549072265625
