image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
525247,32029,,0.08837890625,32063,,0.0882568359375,32048,,0.0882568359375,32059,,0.08819580078125,32015,,0.08819580078125
469067,32029,,0.08074951171875,32048,,0.08056640625,32059,,0.08050537109375,32015,,0.0804443359375,32008,,0.0804443359375
411665,32029,,0.0843505859375,32015,,0.084228515625,32063,,0.08416748046875,32048,,0.0841064453125,32036,,0.0841064453125
115885,32029,,0.08380126953125,32048,,0.08367919921875,32059,,0.0836181640625,32063,,0.0836181640625,32015,,0.08355712890625
117908,32029,,0.08074951171875,32048,,0.08050537109375,32059,,0.0804443359375,32015,,0.0804443359375,32008,,0.08038330078125
1675,32029,,0.080322265625,32048,,0.08013916015625,32063,,0.080078125,32059,,0.080078125,32015,,0.080078125
519764,32029,,0.08843994140625,32048,,0.08831787109375,32059,,0.0882568359375,32008,,0.08819580078125,32013,,0.088134765625
401991,32029,,0.08984375,32063,,0.08978271484375,32048,,0.0897216796875,32015,,0.0897216796875,32002,,0.08966064453125
572388,32029,,0.0775146484375,32048,,0.07733154296875,32015,,0.0772705078125,32059,,0.07720947265625,32008,,0.07720947265625
177015,32029,,0.08526611328125,32048,,0.08514404296875,32063,,0.0850830078125,32059,,0.0850830078125,32015,,0.0850830078125
