image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
459500,32029,,0.0831298828125,32048,,0.08294677734375,32059,,0.08282470703125,32020,,0.08282470703125,32015,,0.08282470703125
416885,32029,,0.0928955078125,32059,,0.0926513671875,32015,,0.0926513671875,32063,,0.0926513671875,32048,,0.0926513671875
499181,32029,,0.09234619140625,32048,,0.0921630859375,32059,,0.09210205078125,32063,,0.092041015625,32008,,0.09197998046875
460147,32048,,0.09326171875,32029,,0.09320068359375,32059,,0.093017578125,32015,,0.093017578125,32013,,0.093017578125
349860,32029,,0.07470703125,32048,,0.07452392578125,32059,,0.074462890625,32020,,0.074462890625,32015,,0.074462890625
274411,32029,,0.07635498046875,32048,,0.076171875,32059,,0.07611083984375,32063,,0.07611083984375,32008,,0.0760498046875
542423,32029,,0.0865478515625,32048,,0.08636474609375,32063,,0.0863037109375,32059,,0.08624267578125,32015,,0.086181640625
354753,32029,,0.08514404296875,32063,,0.0849609375,32059,,0.08489990234375,32048,,0.0848388671875,32015,,0.0848388671875
293794,32041,,0.09747314453125,32029,,0.09747314453125,32059,,0.097412109375,32048,,0.097412109375,32015,,0.097412109375
344909,32048,,0.0911865234375,32029,,0.0911865234375,32059,,0.09112548828125,32063,,0.09112548828125,32013,,0.09100341796875
323828,32029,,0.09375,32048,,0.0936279296875,32063,,0.093505859375,32059,,0.09344482421875,32015,,0.09344482421875
488664,32029,,0.0777587890625,32048,,0.07757568359375,32063,,0.077392578125,32059,,0.077392578125,32015,,0.077392578125
356424,32029,,0.09295654296875,32063,,0.09283447265625,32059,,0.0927734375,32048,,0.0927734375,32015,,0.09271240234375
521052,32029,,0.099365234375,32059,,0.09930419921875,32048,,0.09930419921875,32015,,0.09918212890625,32008,,0.09918212890625
344888,32029,,0.08502197265625,32048,,0.08477783203125,32059,,0.08465576171875,32020,,0.08465576171875,32015,,0.08465576171875
67616,32048,,0.10052490234375,32063,,0.1004638671875,32029,,0.1004638671875,32059,,0.1004638671875,32015,,0.10040283203125
160012,32029,,0.09747314453125,32059,,0.0972900390625,32015,,0.0972900390625,32048,,0.0972900390625,32020,,0.09722900390625
276707,32029,,0.09619140625,32063,,0.0960693359375,32048,,0.0960693359375,32059,,0.09600830078125,32008,,0.095947265625
506707,32029,,0.09576416015625,32048,,0.095703125,32063,,0.09564208984375,32059,,0.0955810546875,32015,,0.0955810546875
200961,32029,,0.0858154296875,32048,,0.085693359375,32063,,0.08563232421875,32059,,0.0855712890625,32015,,0.0855712890625
319607,32029,,0.091552734375,32048,,0.0914306640625,32059,,0.09130859375,32015,,0.09130859375,32021,,0.09124755859375
79034,32029,,0.08209228515625,32048,,0.0819091796875,32063,,0.081787109375,32059,,0.081787109375,32015,,0.081787109375
255917,32029,,0.0914306640625,32048,,0.09136962890625,32063,,0.09124755859375,32059,,0.0911865234375,32015,,0.0911865234375
109441,32029,,0.0841064453125,32048,,0.08392333984375,32059,,0.0838623046875,32015,,0.0838623046875,32020,,0.08380126953125
45596,32029,,0.09820556640625,32048,,0.09808349609375,32059,,0.0980224609375,32015,,0.09796142578125,32063,,0.097900390625
201934,32029,,0.0928955078125,32059,,0.09271240234375,32048,,0.0926513671875,32063,,0.09259033203125,32015,,0.09259033203125
326541,32029,,0.0941162109375,32059,,0.093994140625,32048,,0.093994140625,32063,,0.0938720703125,32015,,0.0938720703125
174482,32063,,0.1031494140625,32048,,0.10308837890625,32029,,0.10308837890625,32059,,0.10302734375,32015,,0.10296630859375
463849,32029,,0.08245849609375,32063,,0.082275390625,32048,,0.082275390625,32036,,0.08203125,32015,,0.08203125
225532,32029,,0.081298828125,32048,,0.0811767578125,32059,,0.0810546875,32063,,0.0810546875,32015,,0.08099365234375
439623,32029,,0.09295654296875,32063,,0.0928955078125,32048,,0.0928955078125,32059,,0.0928955078125,32002,,0.0927734375
380706,32029,,0.093505859375,32048,,0.09344482421875,32059,,0.0933837890625,32063,,0.0933837890625,32015,,0.09332275390625
61108,32041,,0.1009521484375,32063,,0.10089111328125,32029,,0.10089111328125,32059,,0.10089111328125,32002,,0.100830078125
338986,32029,,0.0709228515625,193,�,0.07080078125,32048,,0.07073974609375,32059,,0.0706787109375,32008,,0.07061767578125
396338,32048,,0.10540771484375,32029,,0.1053466796875,32041,,0.10528564453125,32063,,0.105224609375,32059,,0.105224609375
295809,32029,,0.084228515625,32048,,0.08404541015625,32063,,0.08392333984375,32059,,0.08392333984375,32015,,0.08392333984375
563653,32029,,0.08270263671875,32048,,0.08251953125,32059,,0.08245849609375,32063,,0.08245849609375,32008,,0.0823974609375
89556,32029,,0.09375,32048,,0.09368896484375,32063,,0.0936279296875,32059,,0.09356689453125,32020,,0.093505859375
485237,32029,,0.0880126953125,32048,,0.08795166015625,32015,,0.087890625,32063,,0.08782958984375,32059,,0.08782958984375
1532,32029,,0.079833984375,32048,,0.0797119140625,32059,,0.07958984375,32015,,0.0794677734375,32008,,0.0794677734375
166664,32029,,0.07855224609375,32048,,0.0782470703125,32063,,0.07818603515625,32059,,0.078125,32015,,0.078125
