image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
490171,134,�,0.07318115234375,29981,ч,0.0687255859375,29975,б,0.065673828125,193,�,0.0648193359375,4484,ская,0.06414794921875
474164,32029,,0.086669921875,32063,,0.08648681640625,32048,,0.08648681640625,32059,,0.08648681640625,32015,,0.08642578125
193674,32029,,0.0775146484375,32048,,0.07720947265625,32063,,0.0771484375,32015,,0.0771484375,32008,,0.07708740234375
90003,32029,,0.08111572265625,32048,,0.08099365234375,32059,,0.080810546875,32015,,0.080810546875,32008,,0.080810546875
7386,32029,,0.0968017578125,32063,,0.09674072265625,32059,,0.09661865234375,32015,,0.0965576171875,32013,,0.0965576171875
206831,32029,,0.08538818359375,32048,,0.0853271484375,32063,,0.08526611328125,32008,,0.085205078125,32002,,0.085205078125
125405,32029,,0.07440185546875,32048,,0.07421875,32059,,0.07403564453125,32015,,0.07403564453125,32008,,0.07403564453125
543581,32029,,0.09228515625,32048,,0.0921630859375,32008,,0.09210205078125,32059,,0.092041015625,32015,,0.092041015625
283412,32029,,0.091552734375,32063,,0.0914306640625,32048,,0.0914306640625,32059,,0.0914306640625,32015,,0.09136962890625
385997,32029,,0.08697509765625,32059,,0.08673095703125,32015,,0.08673095703125,32063,,0.08673095703125,32048,,0.08673095703125
389933,32048,,0.09625244140625,32015,,0.09625244140625,32059,,0.09619140625,32029,,0.09619140625,32008,,0.09619140625
367195,32029,,0.08013916015625,32048,,0.0799560546875,32059,,0.079833984375,32015,,0.079833984375,32008,,0.079833984375
246454,32029,,0.09405517578125,32059,,0.0938720703125,32015,,0.0938720703125,32063,,0.09381103515625,32008,,0.09381103515625
364636,32029,,0.079345703125,32048,,0.07916259765625,32059,,0.0791015625,32063,,0.0791015625,32008,,0.07904052734375
255664,32029,,0.07952880859375,32048,,0.0794677734375,32063,,0.079345703125,32015,,0.07928466796875,32008,,0.07928466796875
462728,134,�,0.07330322265625,29981,ч,0.06927490234375,32029,,0.06732177734375,32048,,0.06707763671875,32008,,0.06689453125
79229,134,�,0.0731201171875,193,�,0.069580078125,32029,,0.06854248046875,32063,,0.0682373046875,32048,,0.0682373046875
292330,32029,,0.07977294921875,32015,,0.07965087890625,32063,,0.07958984375,32059,,0.07958984375,32048,,0.07958984375
57760,134,�,0.07232666015625,32029,,0.0693359375,32048,,0.06903076171875,32059,,0.06890869140625,32020,,0.06890869140625
262938,32029,,0.0906982421875,32015,,0.090576171875,32048,,0.09051513671875,32059,,0.09051513671875,32020,,0.0904541015625
479155,32029,,0.09381103515625,32048,,0.09368896484375,32059,,0.0936279296875,32008,,0.09356689453125,32002,,0.09356689453125
494869,32029,,0.0855712890625,32048,,0.0853271484375,32063,,0.08526611328125,32008,,0.085205078125,32002,,0.085205078125
471789,32029,,0.082275390625,32048,,0.08203125,32059,,0.08197021484375,32015,,0.0819091796875,32002,,0.08184814453125
365207,32029,,0.08319091796875,32059,,0.0830078125,32063,,0.08294677734375,32048,,0.08294677734375,32015,,0.08294677734375
65485,32029,,0.0767822265625,32063,,0.0765380859375,32048,,0.0765380859375,32059,,0.07647705078125,32008,,0.076416015625
81766,32029,,0.0888671875,32063,,0.08880615234375,32048,,0.08880615234375,32059,,0.0887451171875,32015,,0.08868408203125
139099,32041,,0.10150146484375,32048,,0.101318359375,32002,,0.101318359375,32029,,0.101318359375,32013,,0.10125732421875
289343,32029,,0.09368896484375,32059,,0.09356689453125,32048,,0.09356689453125,32015,,0.09344482421875,32002,,0.0933837890625
261161,32029,,0.09368896484375,32048,,0.0936279296875,32063,,0.093505859375,32059,,0.093505859375,32015,,0.093505859375
412240,32029,,0.092529296875,32048,,0.09246826171875,32008,,0.09234619140625,32015,,0.09228515625,32002,,0.09228515625
361571,32029,,0.0814208984375,32048,,0.08135986328125,32059,,0.08123779296875,32015,,0.08123779296875,32008,,0.0811767578125
482917,32029,,0.08837890625,32063,,0.08819580078125,32048,,0.08819580078125,32015,,0.088134765625,32008,,0.088134765625
80153,32029,,0.0740966796875,32048,,0.0738525390625,32059,,0.07379150390625,32015,,0.07373046875,32008,,0.07373046875
371699,32029,,0.089111328125,32063,,0.0888671875,32048,,0.0888671875,32059,,0.0888671875,32015,,0.08880615234375
138492,32029,,0.07855224609375,32048,,0.0784912109375,32059,,0.07830810546875,32015,,0.07830810546875,32008,,0.07830810546875
579321,32029,,0.0845947265625,32059,,0.08447265625,32048,,0.08447265625,32015,,0.08441162109375,32008,,0.0843505859375
472375,32029,,0.08209228515625,32048,,0.08197021484375,32059,,0.0819091796875,32015,,0.08184814453125,32008,,0.08184814453125
88951,32029,,0.09075927734375,32048,,0.090576171875,32059,,0.0904541015625,32063,,0.0904541015625,32008,,0.09039306640625
309938,32029,,0.09716796875,32048,,0.0970458984375,32059,,0.09698486328125,32063,,0.096923828125,32015,,0.096923828125
205834,32029,,0.087646484375,32048,,0.087646484375,32015,,0.0875244140625,32059,,0.08746337890625,32008,,0.08746337890625
421455,32029,,0.08148193359375,32063,,0.0814208984375,32059,,0.08135986328125,32048,,0.08135986328125,32002,,0.081298828125
555005,32029,,0.0888671875,32048,,0.08868408203125,32059,,0.08856201171875,32015,,0.08856201171875,32008,,0.08856201171875
505573,32029,,0.0865478515625,32059,,0.08648681640625,32048,,0.08642578125,32008,,0.08642578125,32015,,0.08636474609375
151962,32029,,0.0787353515625,32063,,0.07855224609375,32059,,0.0784912109375,32048,,0.0784912109375,32002,,0.07843017578125
131273,32048,,0.0924072265625,32029,,0.0924072265625,32059,,0.09234619140625,32063,,0.09228515625,32015,,0.09228515625
318238,32029,,0.084228515625,32048,,0.083984375,32015,,0.083984375,32063,,0.08392333984375,32059,,0.08392333984375
375278,32029,,0.0860595703125,32063,,0.0859375,32048,,0.0859375,32059,,0.08587646484375,32015,,0.08587646484375
263463,32029,,0.08392333984375,32059,,0.08380126953125,32048,,0.083740234375,32036,,0.083740234375,32015,,0.083740234375
329219,32029,,0.08660888671875,32059,,0.08636474609375,32008,,0.08636474609375,32048,,0.08636474609375,32015,,0.0863037109375
219578,32029,,0.07965087890625,32048,,0.0794677734375,32015,,0.0794677734375,32059,,0.07940673828125,32008,,0.07940673828125
291664,32029,,0.0797119140625,32048,,0.07965087890625,32059,,0.07952880859375,32015,,0.07952880859375,32008,,0.07952880859375
575357,32029,,0.07861328125,32063,,0.078369140625,32048,,0.078369140625,32059,,0.07830810546875,32008,,0.0782470703125
225670,134,�,0.07177734375,32029,,0.0714111328125,32048,,0.0711669921875,32059,,0.07098388671875,32015,,0.07098388671875
324158,32029,,0.08111572265625,32063,,0.0809326171875,32048,,0.08087158203125,32059,,0.080810546875,32015,,0.080810546875
273232,32029,,0.075927734375,32048,,0.07574462890625,32063,,0.0755615234375,32015,,0.07550048828125,32008,,0.07550048828125
64868,32029,,0.0921630859375,32063,,0.09210205078125,32048,,0.09210205078125,32015,,0.092041015625,32008,,0.092041015625
407083,32029,,0.0911865234375,32063,,0.091064453125,32048,,0.091064453125,32059,,0.091064453125,32015,,0.09100341796875
297830,32029,,0.0850830078125,32048,,0.0849609375,32059,,0.08489990234375,32015,,0.08489990234375,32008,,0.08489990234375
68078,32029,,0.0811767578125,32063,,0.08099365234375,32048,,0.08099365234375,32015,,0.08087158203125,32008,,0.08087158203125
139872,32029,,0.08380126953125,32048,,0.083740234375,32059,,0.0836181640625,32015,,0.08355712890625,32002,,0.08349609375
452891,32029,,0.087158203125,32048,,0.08709716796875,32059,,0.0870361328125,32063,,0.08697509765625,32015,,0.08697509765625
107226,32029,,0.0950927734375,32063,,0.09503173828125,32059,,0.094970703125,32048,,0.094970703125,32015,,0.094970703125
512836,32029,,0.08734130859375,32059,,0.0872802734375,32048,,0.0872802734375,32015,,0.08721923828125,32008,,0.08721923828125
29393,32029,,0.0911865234375,32048,,0.09100341796875,32015,,0.09100341796875,32059,,0.0909423828125,32008,,0.0909423828125
355905,32029,,0.07733154296875,32048,,0.0771484375,32063,,0.0770263671875,32059,,0.0770263671875,32008,,0.0770263671875
564280,32029,,0.09130859375,32048,,0.0911865234375,32015,,0.0911865234375,32059,,0.09112548828125,32008,,0.091064453125
49269,32029,,0.0819091796875,32063,,0.08160400390625,32048,,0.08160400390625,32059,,0.08160400390625,32015,,0.08154296875
185250,32029,,0.09222412109375,32048,,0.09210205078125,32059,,0.092041015625,32015,,0.092041015625,32063,,0.09197998046875
71226,32029,,0.08441162109375,32048,,0.084228515625,32063,,0.08416748046875,32015,,0.08416748046875,32008,,0.0841064453125
190140,32029,,0.078857421875,32048,,0.07861328125,32063,,0.07855224609375,32059,,0.07855224609375,32015,,0.07855224609375
534270,32029,,0.0848388671875,32048,,0.08465576171875,32063,,0.0845947265625,32020,,0.08453369140625,32015,,0.08453369140625
78823,32029,,0.0821533203125,32059,,0.0819091796875,32048,,0.0819091796875,32063,,0.08184814453125,32015,,0.08184814453125
549220,32029,,0.0911865234375,32048,,0.091064453125,32059,,0.09100341796875,32015,,0.09100341796875,32008,,0.09100341796875
209613,32029,,0.08441162109375,32048,,0.084228515625,32063,,0.08416748046875,32015,,0.08416748046875,32008,,0.0841064453125
520301,32029,,0.08758544921875,32059,,0.0875244140625,32048,,0.0875244140625,32063,,0.08746337890625,32015,,0.08746337890625
22192,32029,,0.081298828125,32048,,0.0810546875,32015,,0.0810546875,32063,,0.0810546875,32020,,0.0810546875
318908,32029,,0.08367919921875,32048,,0.08367919921875,32059,,0.08355712890625,32008,,0.08349609375,32015,,0.08343505859375
236592,32029,,0.0865478515625,32048,,0.08642578125,32002,,0.08642578125,32063,,0.08642578125,32015,,0.08642578125
169076,32029,,0.08050537109375,32048,,0.08038330078125,32059,,0.080322265625,32015,,0.080322265625,32008,,0.080322265625
311190,32029,,0.087646484375,32048,,0.08758544921875,32015,,0.08758544921875,32059,,0.0875244140625,32002,,0.08746337890625
