image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
406570,32029,,0.083740234375,32048,,0.08355712890625,32059,,0.08343505859375,32020,,0.0833740234375,32015,,0.0833740234375
389381,134,�,0.0704345703125,32029,,0.07037353515625,32048,,0.070068359375,32020,,0.07000732421875,32015,,0.0699462890625
540502,32029,,0.087158203125,32063,,0.0869140625,32048,,0.0869140625,32015,,0.08685302734375,32059,,0.0867919921875
560256,32029,,0.097412109375,32048,,0.09735107421875,32059,,0.0972900390625,32041,,0.0972900390625,32013,,0.0972900390625
498919,32048,,0.091552734375,32029,,0.091552734375,32059,,0.0914306640625,32015,,0.09136962890625,32013,,0.09136962890625
551660,32029,,0.06890869140625,32048,,0.06866455078125,134,�,0.06854248046875,32059,,0.0684814453125,32020,,0.0684814453125
359833,32029,,0.10345458984375,32048,,0.1033935546875,32041,,0.1033935546875,32059,,0.103271484375,32015,,0.103271484375
158660,32029,,0.08892822265625,32048,,0.0887451171875,32063,,0.088623046875,32036,,0.088623046875,32020,,0.088623046875
376307,32029,,0.103759765625,32041,,0.103759765625,32048,,0.10369873046875,32015,,0.10369873046875,32059,,0.1036376953125
322959,32029,,0.09063720703125,32048,,0.09051513671875,32063,,0.09039306640625,32020,,0.09033203125,32015,,0.09027099609375
34873,32029,,0.09228515625,32063,,0.0921630859375,32015,,0.0921630859375,32048,,0.0921630859375,32059,,0.09210205078125
66231,32029,,0.09747314453125,32048,,0.097412109375,32063,,0.0972900390625,32059,,0.0972900390625,32015,,0.0972900390625
40471,32029,,0.09234619140625,32063,,0.09228515625,32048,,0.09222412109375,32059,,0.0921630859375,32015,,0.0921630859375
69356,32029,,0.10064697265625,32041,,0.10052490234375,32002,,0.10052490234375,32048,,0.10052490234375,32020,,0.10052490234375
6614,32029,,0.0828857421875,32048,,0.08282470703125,32015,,0.08270263671875,32063,,0.0826416015625,32059,,0.0826416015625
440475,32029,,0.09783935546875,32063,,0.0977783203125,32048,,0.0977783203125,32059,,0.0977783203125,32015,,0.09765625
185599,32029,,0.08111572265625,32048,,0.08099365234375,32063,,0.08087158203125,32059,,0.08087158203125,32015,,0.08087158203125
74209,32029,,0.0916748046875,32063,,0.091552734375,32048,,0.091552734375,32059,,0.0914306640625,32015,,0.0914306640625
192871,32029,,0.09222412109375,32048,,0.0921630859375,32063,,0.09210205078125,32059,,0.09210205078125,32015,,0.09210205078125
537506,32029,,0.10247802734375,32048,,0.1024169921875,32059,,0.10235595703125,32041,,0.10235595703125,32015,,0.10235595703125
217753,32029,,0.09759521484375,32048,,0.0975341796875,32020,,0.097412109375,32015,,0.097412109375,32013,,0.097412109375
479596,32029,,0.09478759765625,32048,,0.0947265625,32059,,0.09454345703125,32008,,0.09454345703125,32015,,0.094482421875
280891,32048,,0.0999755859375,32029,,0.0999755859375,32015,,0.0999755859375,32041,,0.099853515625,32008,,0.099853515625
548506,32029,,0.0787353515625,32048,,0.07867431640625,32015,,0.07855224609375,32059,,0.0784912109375,32013,,0.07843017578125
188592,32029,,0.0926513671875,32048,,0.092529296875,32059,,0.09246826171875,32015,,0.09246826171875,32020,,0.0924072265625
125936,32029,,0.10546875,32041,,0.10540771484375,32048,,0.1053466796875,32059,,0.10528564453125,32002,,0.10516357421875
407825,32029,,0.08624267578125,32048,,0.086181640625,32059,,0.0860595703125,32015,,0.08599853515625,32008,,0.08599853515625
203095,32029,,0.08447265625,32048,,0.0843505859375,32063,,0.084228515625,32059,,0.08416748046875,32015,,0.08416748046875
575970,32063,,0.1002197265625,32059,,0.10015869140625,32029,,0.10015869140625,32048,,0.10009765625,32015,,0.10009765625
119452,32029,,0.07611083984375,32048,,0.07586669921875,32059,,0.07574462890625,32015,,0.07574462890625,32008,,0.07574462890625
78266,32029,,0.091064453125,32063,,0.0908203125,32059,,0.09075927734375,32019,,0.09075927734375,32015,,0.0906982421875
14226,32029,,0.0887451171875,32048,,0.0885009765625,32063,,0.08843994140625,32059,,0.08843994140625,32015,,0.08843994140625
272566,32048,,0.1002197265625,32029,,0.10015869140625,32041,,0.10009765625,32015,,0.10003662109375,32002,,0.10003662109375
177714,32029,,0.09375,32048,,0.09368896484375,32015,,0.09356689453125,32063,,0.093505859375,32059,,0.093505859375
128598,32029,,0.0921630859375,32048,,0.09210205078125,32015,,0.092041015625,32059,,0.09197998046875,32008,,0.09197998046875
216277,32029,,0.073974609375,32048,,0.07373046875,32059,,0.0736083984375,32020,,0.0736083984375,32008,,0.07354736328125
409424,32029,,0.09173583984375,32048,,0.09161376953125,32059,,0.09149169921875,32015,,0.0914306640625,32008,,0.0914306640625
339442,32029,,0.07708740234375,32048,,0.07672119140625,32059,,0.07666015625,32020,,0.07666015625,32015,,0.07666015625
60855,32029,,0.08123779296875,32048,,0.08123779296875,32015,,0.08111572265625,32059,,0.0810546875,32008,,0.0810546875
461009,32029,,0.0821533203125,32048,,0.0819091796875,32059,,0.08184814453125,32020,,0.08184814453125,32008,,0.081787109375
530836,32029,,0.07843017578125,32048,,0.0782470703125,32063,,0.078125,32020,,0.078125,32008,,0.07806396484375
386210,32029,,0.08526611328125,32063,,0.08514404296875,32048,,0.08514404296875,32059,,0.0850830078125,32015,,0.0850830078125
146667,32029,,0.099365234375,32059,,0.09930419921875,32048,,0.0992431640625,32015,,0.0992431640625,32041,,0.09918212890625
173091,32029,,0.0789794921875,32048,,0.07879638671875,32063,,0.07855224609375,32059,,0.07855224609375,32008,,0.07855224609375
484351,32029,,0.10992431640625,32015,,0.10992431640625,32041,,0.10986328125,32048,,0.10986328125,32059,,0.1097412109375
189078,32029,,0.0897216796875,32048,,0.08966064453125,32015,,0.0894775390625,32059,,0.08941650390625,32008,,0.08941650390625
331799,32029,,0.095458984375,32048,,0.09539794921875,32063,,0.09527587890625,32059,,0.09527587890625,32015,,0.09527587890625
116362,32029,,0.08587646484375,32059,,0.08575439453125,32015,,0.08575439453125,32063,,0.08575439453125,32048,,0.08575439453125
